ClipID,YouTubeID,CropSize,StartTime,EndTime
1_1727/shot_0003,D3CGD13KYEA,640:352:0:4,00:00:54.800,00:01:06.760
1_1727/shot_0052,D3CGD13KYEA,640:352:0:4,00:06:26.240,00:06:37.480
1_1727/shot_0056,D3CGD13KYEA,640:352:0:4,00:06:48.200,00:07:04.160
1_1727/shot_0095,D3CGD13KYEA,640:352:0:4,00:10:46.840,00:10:58.720
1_1727/shot_0105,D3CGD13KYEA,640:352:0:4,00:12:46.240,00:12:58.240
1_1727/shot_0122,D3CGD13KYEA,640:352:0:4,00:14:24.040,00:14:38.960
1_1727/shot_0129,D3CGD13KYEA,640:352:0:4,00:15:19.600,00:15:29.760
1_1727/shot_0156,D3CGD13KYEA,640:352:0:4,00:17:15.840,00:17:32.240
1_1727/shot_0163,D3CGD13KYEA,640:352:0:4,00:18:25.440,00:18:42.000
1_1727/shot_0164,D3CGD13KYEA,640:352:0:4,00:18:42.000,00:18:54.360
1_1727/shot_0177,D3CGD13KYEA,640:352:0:4,00:20:30.760,00:20:45.040
1_1727/shot_0187,D3CGD13KYEA,640:352:0:4,00:22:41.120,00:23:00.520
1_1727/shot_0243,D3CGD13KYEA,640:352:0:4,00:31:55.480,00:32:10.800
1_1727/shot_0292,D3CGD13KYEA,640:352:0:4,00:38:13.800,00:38:25.440
1_1727/shot_0303,D3CGD13KYEA,640:352:0:4,00:40:28.360,00:40:40.240
1_1728/shot_0018,hFsQ4Juz3-k,640:352:0:4,00:01:45.880,00:01:57.480
1_1728/shot_0045,hFsQ4Juz3-k,640:352:0:4,00:05:18.400,00:05:29.040
1_1728/shot_0109,hFsQ4Juz3-k,640:352:0:4,00:13:00.400,00:13:11.720
1_1728/shot_0164,hFsQ4Juz3-k,640:352:0:4,00:19:57.240,00:20:08.080
1_1729/shot_0016,8aIzARbiyN0,640:352:0:4,00:00:41.040,00:00:51.040
1_1730/shot_0048,3beI0f8G-3A,640:352:0:4,00:01:16.160,00:01:30.280
1_1730/shot_0051,3beI0f8G-3A,640:352:0:4,00:01:49.000,00:02:02.400
1_1730/shot_0066,3beI0f8G-3A,640:352:0:4,00:03:34.040,00:03:46.280
1_1730/shot_0112,3beI0f8G-3A,640:352:0:4,00:05:39.280,00:05:54.400
1_1730/shot_0120,3beI0f8G-3A,640:352:0:4,00:06:30.120,00:06:42.640
1_1730/shot_0136,3beI0f8G-3A,640:352:0:4,00:07:50.960,00:08:05.520
1_1730/shot_0188,3beI0f8G-3A,640:352:0:4,00:13:12.360,00:13:27.280
1_1730/shot_0193,3beI0f8G-3A,640:352:0:4,00:13:49.520,00:14:03.120
1_1730/shot_0194,3beI0f8G-3A,640:352:0:4,00:14:03.120,00:14:19.760
1_1730/shot_0207,3beI0f8G-3A,640:352:0:4,00:15:29.800,00:15:41.280
1_1730/shot_0218,3beI0f8G-3A,640:352:0:4,00:17:07.920,00:17:24.720
1_1730/shot_0270,3beI0f8G-3A,640:352:0:4,00:22:41.120,00:22:57.120
1_1730/shot_0277,3beI0f8G-3A,640:352:0:4,00:23:52.040,00:24:08.280
1_1730/shot_0323,3beI0f8G-3A,640:352:0:4,00:27:03.120,00:27:13.120
1_1730/shot_0336,3beI0f8G-3A,640:352:0:4,00:28:41.680,00:28:54.600
1_1730/shot_0416,3beI0f8G-3A,640:352:0:4,00:34:56.760,00:35:07.640
1_1730/shot_0484,3beI0f8G-3A,640:352:0:4,00:42:18.160,00:42:30.440
1_1731/shot_0020,EDVl-uCWFoI,640:352:0:4,00:00:48.800,00:01:05.000
1_1731/shot_0078,EDVl-uCWFoI,640:352:0:4,00:05:14.760,00:05:25.760
1_1731/shot_0218,EDVl-uCWFoI,640:352:0:4,00:17:10.720,00:17:21.800
1_1731/shot_0285,EDVl-uCWFoI,640:352:0:4,00:22:24.160,00:22:36.240
1_1731/shot_0300,EDVl-uCWFoI,640:352:0:4,00:23:42.160,00:23:58.640
1_1732/shot_0056,YKtm-6ehxG8,640:352:0:4,00:03:31.520,00:03:42.400
1_1732/shot_0148,YKtm-6ehxG8,640:352:0:4,00:10:33.880,00:10:48.400
1_1732/shot_0151,YKtm-6ehxG8,640:352:0:4,00:10:57.480,00:11:10.080
1_1732/shot_0205,YKtm-6ehxG8,640:352:0:4,00:15:49.240,00:15:59.880
1_1732/shot_0210,YKtm-6ehxG8,640:352:0:4,00:16:15.640,00:16:26.600
1_1732/shot_0212,YKtm-6ehxG8,640:352:0:4,00:16:29.040,00:16:40.280
1_1732/shot_0453,YKtm-6ehxG8,640:352:0:4,00:37:23.480,00:37:36.480
1_1732/shot_0468,YKtm-6ehxG8,640:352:0:4,00:38:46.520,00:38:59.880
1_1733/shot_0006,Vrtbxvefnjs,640:320:0:20,00:00:44.708,00:00:57.208
1_1733/shot_0047,Vrtbxvefnjs,640:320:0:20,00:04:32.167,00:04:43.875
1_1733/shot_0052,Vrtbxvefnjs,640:320:0:20,00:05:14.000,00:05:25.125
1_1733/shot_0087,Vrtbxvefnjs,640:320:0:20,00:08:54.125,00:09:04.125
1_1733/shot_0104,Vrtbxvefnjs,640:320:0:20,00:11:06.792,00:11:16.917
1_1733/shot_0108,Vrtbxvefnjs,640:320:0:20,00:11:28.375,00:11:40.500
1_1733/shot_0118,Vrtbxvefnjs,640:320:0:20,00:12:35.875,00:12:55.042
1_1733/shot_0119,Vrtbxvefnjs,640:320:0:20,00:12:55.042,00:13:10.208
1_1733/shot_0183,Vrtbxvefnjs,640:320:0:20,00:20:16.000,00:20:27.417
1_1733/shot_0205,Vrtbxvefnjs,640:320:0:20,00:22:06.083,00:22:24.125
1_1733/shot_0214,Vrtbxvefnjs,640:320:0:20,00:23:33.500,00:23:45.167
1_1733/shot_0244,Vrtbxvefnjs,640:320:0:20,00:26:58.583,00:27:16.625
1_1733/shot_0257,Vrtbxvefnjs,640:320:0:20,00:28:37.792,00:28:51.792
1_1733/shot_0258,Vrtbxvefnjs,640:320:0:20,00:28:51.792,00:29:05.375
1_1733/shot_0278,Vrtbxvefnjs,640:320:0:20,00:31:29.958,00:31:42.250
1_1733/shot_0283,Vrtbxvefnjs,640:320:0:20,00:32:02.500,00:32:12.500
1_1733/shot_0304,Vrtbxvefnjs,640:320:0:20,00:33:56.500,00:34:07.542
1_1733/shot_0362,Vrtbxvefnjs,640:320:0:20,00:41:56.917,00:42:16.375
1_1733/shot_0418,Vrtbxvefnjs,640:320:0:20,00:47:29.250,00:47:41.500
1_1733/shot_0573,Vrtbxvefnjs,640:320:0:20,01:05:05.167,01:05:16.625
1_1733/shot_0590,Vrtbxvefnjs,640:320:0:20,01:06:58.792,01:07:18.375
1_1733/shot_0651,Vrtbxvefnjs,640:320:0:20,01:15:04.917,01:15:18.083
1_1733/shot_0664,Vrtbxvefnjs,640:320:0:20,01:16:57.833,01:17:08.625
1_1733/shot_0668,Vrtbxvefnjs,640:320:0:20,01:17:26.375,01:17:36.458
1_1733/shot_0670,Vrtbxvefnjs,640:320:0:20,01:17:51.125,01:18:02.750
1_1733/shot_0699,Vrtbxvefnjs,640:320:0:20,01:21:34.500,01:21:54.083
1_1733/shot_0703,Vrtbxvefnjs,640:320:0:20,01:22:24.792,01:22:36.333
1_1733/shot_0709,Vrtbxvefnjs,640:320:0:20,01:23:23.125,01:23:36.417
1_1733/shot_0711,Vrtbxvefnjs,640:320:0:20,01:23:43.417,01:23:57.917
1_1733/shot_0720,Vrtbxvefnjs,640:320:0:20,01:25:22.167,01:25:32.250
1_1733/shot_0736,Vrtbxvefnjs,640:320:0:20,01:28:07.417,01:28:21.667
1_1733/shot_0738,Vrtbxvefnjs,640:320:0:20,01:28:31.125,01:28:45.708
1_1733/shot_0739,Vrtbxvefnjs,640:320:0:20,01:28:45.708,01:29:01.333
1_1733/shot_0741,Vrtbxvefnjs,640:320:0:20,01:29:12.750,01:29:25.917
1_1733/shot_0744,Vrtbxvefnjs,640:320:0:20,01:29:57.375,01:30:09.667
1_1733/shot_0747,Vrtbxvefnjs,640:320:0:20,01:30:26.750,01:30:40.375
1_1734/shot_0134,GDYVFJzD8c0,640:288:0:36,00:12:41.440,00:12:54.920
1_1734/shot_0231,GDYVFJzD8c0,640:288:0:36,00:21:04.120,00:21:15.400
1_1734/shot_0263,GDYVFJzD8c0,640:288:0:36,00:25:30.720,00:25:40.920
1_1734/shot_0473,GDYVFJzD8c0,640:288:0:36,00:49:08.280,00:49:18.320
1_1734/shot_0549,GDYVFJzD8c0,640:288:0:36,00:56:17.560,00:56:27.640
1_1734/shot_0551,GDYVFJzD8c0,640:288:0:36,00:56:31.160,00:56:42.200
1_1735/shot_0031,7xboEsXt_a0,640:352:0:4,00:01:26.670,00:01:41.435
1_1735/shot_0080,7xboEsXt_a0,640:352:0:4,00:05:04.095,00:05:20.987
1_1735/shot_0081,7xboEsXt_a0,640:352:0:4,00:05:20.987,00:05:38.171
1_1735/shot_0110,7xboEsXt_a0,640:352:0:4,00:09:09.841,00:09:24.939
1_1735/shot_0117,7xboEsXt_a0,640:352:0:4,00:10:28.795,00:10:40.139
1_1735/shot_0121,7xboEsXt_a0,640:352:0:4,00:10:57.156,00:11:16.467
1_1735/shot_0130,7xboEsXt_a0,640:352:0:4,00:12:50.520,00:13:06.327
1_1735/shot_0144,7xboEsXt_a0,640:352:0:4,00:14:39.837,00:14:52.433
1_1735/shot_0151,7xboEsXt_a0,640:352:0:4,00:15:26.926,00:15:39.981
1_1735/shot_0164,7xboEsXt_a0,640:352:0:4,00:16:44.587,00:16:56.349
1_1735/shot_0172,7xboEsXt_a0,640:352:0:4,00:18:06.794,00:18:19.140
1_1735/shot_0175,7xboEsXt_a0,640:352:0:4,00:18:26.063,00:18:43.414
1_1735/shot_0179,7xboEsXt_a0,640:352:0:4,00:19:25.581,00:19:40.471
1_1735/shot_0228,7xboEsXt_a0,640:352:0:4,00:27:27.062,00:27:37.906
1_1735/shot_0231,7xboEsXt_a0,640:352:0:4,00:27:41.869,00:27:53.797
1_1735/shot_0324,7xboEsXt_a0,640:352:0:4,00:49:14.785,00:49:27.173
1_1736/shot_0055,zzo-6atVTZo,640:320:0:20,00:01:58.720,00:02:11.800
1_1736/shot_0189,zzo-6atVTZo,640:320:0:20,00:13:58.200,00:14:09.160
1_1736/shot_0261,zzo-6atVTZo,640:320:0:20,00:19:31.600,00:19:50.160
1_1736/shot_0278,zzo-6atVTZo,640:320:0:20,00:21:50.680,00:22:01.800
1_1736/shot_0333,zzo-6atVTZo,640:320:0:20,00:27:05.600,00:27:16.200
1_1736/shot_0349,zzo-6atVTZo,640:320:0:20,00:28:06.160,00:28:18.680
1_1736/shot_0362,zzo-6atVTZo,640:320:0:20,00:30:00.640,00:30:12.600
1_1736/shot_0430,zzo-6atVTZo,640:320:0:20,00:37:24.080,00:37:35.840
1_1736/shot_0528,zzo-6atVTZo,640:320:0:20,00:42:53.800,00:43:12.880
1_1736/shot_0643,zzo-6atVTZo,640:320:0:20,00:51:00.320,00:51:10.880
1_1736/shot_0734,zzo-6atVTZo,640:320:0:20,00:57:19.760,00:57:32.040
1_1736/shot_0740,zzo-6atVTZo,640:320:0:20,00:57:46.560,00:57:57.000
1_1736/shot_0771,zzo-6atVTZo,640:320:0:20,00:59:48.800,01:00:00.560
1_1736/shot_0811,zzo-6atVTZo,640:320:0:20,01:03:06.280,01:03:17.560
1_1736/shot_0832,zzo-6atVTZo,640:320:0:20,01:04:46.880,01:05:00.640
1_1736/shot_0834,zzo-6atVTZo,640:320:0:20,01:05:10.240,01:05:21.920
1_1736/shot_0882,zzo-6atVTZo,640:320:0:20,01:09:29.480,01:09:40.360
1_1736/shot_0895,zzo-6atVTZo,640:320:0:20,01:10:54.800,01:11:08.440
1_1736/shot_1040,zzo-6atVTZo,640:320:0:20,01:23:33.600,01:23:44.480
1_1736/shot_1277,zzo-6atVTZo,640:320:0:20,01:37:50.840,01:38:05.040
1_1736/shot_1340,zzo-6atVTZo,640:320:0:20,01:43:59.520,01:44:09.840
1_1736/shot_1481,zzo-6atVTZo,640:320:0:20,01:54:59.840,01:55:11.400
1_1736/shot_1633,zzo-6atVTZo,640:320:0:20,02:07:07.480,02:07:18.880
1_1736/shot_1661,zzo-6atVTZo,640:320:0:20,02:10:03.960,02:10:19.720
1_1736/shot_1678,zzo-6atVTZo,640:320:0:20,02:11:56.040,02:12:12.360
1_1736/shot_1693,zzo-6atVTZo,640:320:0:20,02:13:09.640,02:13:24.800
1_1736/shot_1728,zzo-6atVTZo,640:320:0:20,02:15:38.280,02:15:49.640
1_1736/shot_1745,zzo-6atVTZo,640:320:0:20,02:17:54.480,02:18:13.160
1_1736/shot_2011,zzo-6atVTZo,640:320:0:20,02:36:59.280,02:37:10.720
1_1736/shot_2079,zzo-6atVTZo,640:320:0:20,02:42:32.720,02:42:43.120
1_1736/shot_2086,zzo-6atVTZo,640:320:0:20,02:43:15.400,02:43:27.080
1_1736/shot_2101,zzo-6atVTZo,640:320:0:20,02:45:21.320,02:45:32.320
1_1736/shot_2225,zzo-6atVTZo,640:320:0:20,02:56:04.520,02:56:15.480
1_1736/shot_2396,zzo-6atVTZo,640:320:0:20,03:07:35.000,03:07:46.160
1_1736/shot_2426,zzo-6atVTZo,640:320:0:20,03:11:42.880,03:11:57.440
1_1736/shot_2430,zzo-6atVTZo,640:320:0:20,03:12:15.440,03:12:32.760
1_1736/shot_2440,zzo-6atVTZo,640:320:0:20,03:12:56.760,03:13:14.080
1_1737/shot_0005,HMOKxPBcFqo,640:352:0:4,00:00:19.753,00:00:29.830
1_1737/shot_0007,HMOKxPBcFqo,640:352:0:4,00:00:30.631,00:00:41.408
1_1737/shot_0134,HMOKxPBcFqo,640:352:0:4,00:13:36.382,00:13:52.565
1_1737/shot_0138,HMOKxPBcFqo,640:352:0:4,00:14:24.897,00:14:39.045
1_1737/shot_0189,HMOKxPBcFqo,640:352:0:4,00:24:55.527,00:25:09.074
1_1737/shot_0202,HMOKxPBcFqo,640:352:0:4,00:27:14.333,00:27:29.314
1_1737/shot_0207,HMOKxPBcFqo,640:352:0:4,00:29:09.815,00:29:21.593
1_1737/shot_0215,HMOKxPBcFqo,640:352:0:4,00:30:07.372,00:30:18.216
1_1737/shot_0216,HMOKxPBcFqo,640:352:0:4,00:30:18.216,00:30:29.294
1_1737/shot_0236,HMOKxPBcFqo,640:352:0:4,00:34:28.767,00:34:43.982
1_1737/shot_0241,HMOKxPBcFqo,640:352:0:4,00:36:07.265,00:36:21.746
1_1737/shot_0250,HMOKxPBcFqo,640:352:0:4,00:38:01.045,00:38:19.063
1_1737/shot_0296,HMOKxPBcFqo,640:352:0:4,00:51:38.862,00:51:49.406
1_1737/shot_0319,HMOKxPBcFqo,640:352:0:4,00:54:11.215,00:54:28.298
1_1737/shot_0326,HMOKxPBcFqo,640:352:0:4,00:55:31.161,00:55:45.175
1_1737/shot_0344,HMOKxPBcFqo,640:352:0:4,00:58:06.083,00:58:17.728
1_1737/shot_0356,HMOKxPBcFqo,640:352:0:4,01:00:24.654,01:00:34.865
1_1737/shot_0409,HMOKxPBcFqo,640:352:0:4,01:08:29.205,01:08:44.887
1_1737/shot_0415,HMOKxPBcFqo,640:352:0:4,01:09:00.269,01:09:15.852
1_1737/shot_0461,HMOKxPBcFqo,640:352:0:4,01:14:42.945,01:14:54.090
1_1737/shot_0462,HMOKxPBcFqo,640:352:0:4,01:14:54.090,01:15:04.967
1_1737/shot_0471,HMOKxPBcFqo,640:352:0:4,01:18:11.687,01:18:27.136
1_1737/shot_0477,HMOKxPBcFqo,640:352:0:4,01:19:13.983,01:19:25.527
1_1737/shot_0530,HMOKxPBcFqo,640:352:0:4,01:28:16.424,01:28:28.937
1_1737/shot_0532,HMOKxPBcFqo,640:352:0:4,01:28:34.643,01:28:49.524
1_1737/shot_0537,HMOKxPBcFqo,640:352:0:4,01:29:12.681,01:29:22.691
1_1737/shot_0540,HMOKxPBcFqo,640:352:0:4,01:29:40.976,01:29:54.756
1_1737/shot_0541,HMOKxPBcFqo,640:352:0:4,01:29:54.756,01:30:06.668
1_1737/shot_0579,HMOKxPBcFqo,640:352:0:4,01:33:14.689,01:33:25.900
1_1737/shot_0621,HMOKxPBcFqo,640:352:0:4,01:41:20.641,01:41:32.520
1_1737/shot_0628,HMOKxPBcFqo,640:352:0:4,01:41:49.971,01:42:00.481
1_1737/shot_0651,HMOKxPBcFqo,640:352:0:4,01:43:10.151,01:43:24.565
1_1737/shot_0652,HMOKxPBcFqo,640:352:0:4,01:43:24.565,01:43:34.708
1_1737/shot_0690,HMOKxPBcFqo,640:352:0:4,01:49:00.467,01:49:10.644
1_1737/shot_0693,HMOKxPBcFqo,640:352:0:4,01:50:16.243,01:50:27.955
1_1737/shot_0720,HMOKxPBcFqo,640:352:0:4,01:53:59.566,01:54:17.250
1_1737/shot_0731,HMOKxPBcFqo,640:352:0:4,01:55:15.909,01:55:27.254
1_1737/shot_0742,HMOKxPBcFqo,640:352:0:4,01:56:37.190,01:56:48.335
1_1737/shot_0758,HMOKxPBcFqo,640:352:0:4,01:59:23.289,01:59:35.602
1_1737/shot_0770,HMOKxPBcFqo,640:352:0:4,02:01:15.769,02:01:34.154
1_1737/shot_0777,HMOKxPBcFqo,640:352:0:4,02:02:25.305,02:02:36.583
1_1737/shot_0794,HMOKxPBcFqo,640:352:0:4,02:04:11.678,02:04:31.264
1_1737/shot_0796,HMOKxPBcFqo,640:352:0:4,02:04:39.272,02:04:56.756
1_1737/shot_0798,HMOKxPBcFqo,640:352:0:4,02:05:04.497,02:05:24.183
1_1737/shot_0802,HMOKxPBcFqo,640:352:0:4,02:05:40.133,02:05:50.309
1_1737/shot_0851,HMOKxPBcFqo,640:352:0:4,02:10:56.315,02:11:06.726
1_1737/shot_0869,HMOKxPBcFqo,640:352:0:4,02:15:38.964,02:15:51.977
1_1737/shot_0913,HMOKxPBcFqo,640:352:0:4,02:23:05.043,02:23:24.429
1_1737/shot_0920,HMOKxPBcFqo,640:352:0:4,02:24:46.745,02:24:58.657
1_1737/shot_0922,HMOKxPBcFqo,640:352:0:4,02:25:00.926,02:25:14.072
1_1737/shot_0932,HMOKxPBcFqo,640:352:0:4,02:26:18.336,02:26:28.346
1_1737/shot_0935,HMOKxPBcFqo,640:352:0:4,02:26:49.334,02:27:05.083
1_1737/shot_0936,HMOKxPBcFqo,640:352:0:4,02:27:05.083,02:27:15.527
1_1737/shot_0948,HMOKxPBcFqo,640:352:0:4,02:30:38.396,02:30:52.310
1_1737/shot_1040,HMOKxPBcFqo,640:352:0:4,02:37:57.802,02:38:17.755
1_1737/shot_1076,HMOKxPBcFqo,640:352:0:4,02:42:46.890,02:43:00.571
1_1737/shot_1085,HMOKxPBcFqo,640:352:0:4,02:44:03.133,02:44:18.349
1_1737/shot_1208,HMOKxPBcFqo,640:352:0:4,02:57:45.088,02:57:58.368
1_1737/shot_1222,HMOKxPBcFqo,640:352:0:4,02:59:21.284,02:59:33.029
1_1737/shot_1298,HMOKxPBcFqo,640:352:0:4,03:09:58.754,03:10:09.031
1_1737/shot_1303,HMOKxPBcFqo,640:352:0:4,03:10:29.285,03:10:41.997
1_1737/shot_1316,HMOKxPBcFqo,640:352:0:4,03:11:53.569,03:12:04.847
1_1737/shot_1344,HMOKxPBcFqo,640:352:0:4,03:17:10.585,03:17:27.502
1_1737/shot_1383,HMOKxPBcFqo,640:352:0:4,03:22:25.934,03:22:36.044
1_1737/shot_1385,HMOKxPBcFqo,640:352:0:4,03:22:36.544,03:22:47.389
1_1737/shot_1449,HMOKxPBcFqo,640:352:0:4,03:27:31.239,03:27:41.582
1_1737/shot_1451,HMOKxPBcFqo,640:352:0:4,03:27:51.659,03:28:02.770
1_1737/shot_1453,HMOKxPBcFqo,640:352:0:4,03:28:12.246,03:28:29.097
1_1737/shot_1496,HMOKxPBcFqo,640:352:0:4,03:33:57.858,03:34:07.868
1_1737/shot_1501,HMOKxPBcFqo,640:352:0:4,03:34:46.474,03:34:57.718
1_1737/shot_1502,HMOKxPBcFqo,640:352:0:4,03:34:57.718,03:35:08.095
1_1737/shot_1503,HMOKxPBcFqo,640:352:0:4,03:35:08.095,03:35:21.642
1_1737/shot_1609,HMOKxPBcFqo,640:352:0:4,03:50:18.138,03:50:28.782
1_1737/shot_1625,HMOKxPBcFqo,640:352:0:4,03:52:16.256,03:52:28.434
1_1737/shot_1628,HMOKxPBcFqo,640:352:0:4,03:52:37.010,03:52:51.224
1_1737/shot_1668,HMOKxPBcFqo,640:352:0:4,03:56:06.285,03:56:17.964
1_1737/shot_1669,HMOKxPBcFqo,640:352:0:4,03:56:17.964,03:56:28.107
1_1737/shot_1672,HMOKxPBcFqo,640:352:0:4,03:56:43.923,03:56:54.767
1_1737/shot_1675,HMOKxPBcFqo,640:352:0:4,03:57:14.087,03:57:32.672
1_1737/shot_1678,HMOKxPBcFqo,640:352:0:4,03:57:41.647,03:57:51.858
1_1737/shot_1680,HMOKxPBcFqo,640:352:0:4,03:58:00.433,03:58:14.113
1_1737/shot_1723,HMOKxPBcFqo,640:352:0:4,04:02:46.819,04:02:57.963
1_1737/shot_1774,HMOKxPBcFqo,640:352:0:4,04:08:53.819,04:09:04.530
1_1738/shot_0001,bc9qxyf_suI,480:352:0:4,00:00:10.000,00:00:22.920
1_1738/shot_0007,bc9qxyf_suI,480:352:0:4,00:01:20.040,00:01:31.280
1_1738/shot_0008,bc9qxyf_suI,480:352:0:4,00:01:31.280,00:01:43.120
1_1738/shot_0009,bc9qxyf_suI,480:352:0:4,00:01:43.120,00:01:56.040
1_1738/shot_0015,bc9qxyf_suI,480:352:0:4,00:02:33.400,00:02:45.160
1_1738/shot_0044,bc9qxyf_suI,480:352:0:4,00:06:18.320,00:06:34.320
1_1738/shot_0047,bc9qxyf_suI,480:352:0:4,00:06:39.520,00:06:52.240
1_1738/shot_0069,bc9qxyf_suI,480:352:0:4,00:08:54.240,00:09:12.560
1_1738/shot_0084,bc9qxyf_suI,480:352:0:4,00:10:30.800,00:10:43.640
1_1738/shot_0099,bc9qxyf_suI,480:352:0:4,00:15:02.600,00:15:15.920
1_1738/shot_0108,bc9qxyf_suI,480:352:0:4,00:17:03.080,00:17:19.440
1_1738/shot_0137,bc9qxyf_suI,480:352:0:4,00:21:54.920,00:22:12.160
1_1738/shot_0139,bc9qxyf_suI,480:352:0:4,00:22:18.920,00:22:36.840
1_1738/shot_0174,bc9qxyf_suI,480:352:0:4,00:25:44.240,00:25:57.600
1_1738/shot_0191,bc9qxyf_suI,480:352:0:4,00:28:13.120,00:28:24.520
1_1738/shot_0197,bc9qxyf_suI,480:352:0:4,00:29:11.480,00:29:25.600
1_1738/shot_0211,bc9qxyf_suI,480:352:0:4,00:32:20.440,00:32:34.000
1_1738/shot_0219,bc9qxyf_suI,480:352:0:4,00:32:58.600,00:33:10.640
1_1738/shot_0229,bc9qxyf_suI,480:352:0:4,00:34:23.840,00:34:36.520
1_1738/shot_0230,bc9qxyf_suI,480:352:0:4,00:34:36.520,00:34:52.240
1_1738/shot_0242,bc9qxyf_suI,480:352:0:4,00:36:30.640,00:36:41.840
1_1738/shot_0248,bc9qxyf_suI,480:352:0:4,00:37:33.080,00:37:49.080
1_1738/shot_0249,bc9qxyf_suI,480:352:0:4,00:37:49.080,00:38:03.920
1_1738/shot_0257,bc9qxyf_suI,480:352:0:4,00:38:57.160,00:39:16.480
1_1738/shot_0263,bc9qxyf_suI,480:352:0:4,00:39:48.280,00:40:04.440
1_1738/shot_0266,bc9qxyf_suI,480:352:0:4,00:40:47.920,00:40:58.880
1_1739/shot_0007,aw5i2EB0zg0,640:352:0:4,00:00:30.750,00:00:41.958
1_1739/shot_0055,aw5i2EB0zg0,640:352:0:4,00:04:47.375,00:04:59.083
1_1739/shot_0061,aw5i2EB0zg0,640:352:0:4,00:05:19.083,00:05:31.667
1_1739/shot_0065,aw5i2EB0zg0,640:352:0:4,00:05:46.583,00:05:56.875
1_1739/shot_0070,aw5i2EB0zg0,640:352:0:4,00:06:28.083,00:06:41.125
1_1739/shot_0081,aw5i2EB0zg0,640:352:0:4,00:07:18.792,00:07:32.625
1_1739/shot_0088,aw5i2EB0zg0,640:352:0:4,00:08:15.958,00:08:28.417
1_1739/shot_0098,aw5i2EB0zg0,640:352:0:4,00:09:19.792,00:09:29.833
1_1739/shot_0106,aw5i2EB0zg0,640:352:0:4,00:10:11.583,00:10:26.083
1_1739/shot_0114,aw5i2EB0zg0,640:352:0:4,00:11:22.125,00:11:36.250
1_1739/shot_0126,aw5i2EB0zg0,640:352:0:4,00:12:56.125,00:13:13.250
1_1739/shot_0178,aw5i2EB0zg0,640:352:0:4,00:17:33.542,00:17:44.417
1_1739/shot_0229,aw5i2EB0zg0,640:352:0:4,00:22:55.875,00:23:05.917
1_1739/shot_0235,aw5i2EB0zg0,640:352:0:4,00:23:38.917,00:23:50.208
1_1739/shot_0242,aw5i2EB0zg0,640:352:0:4,00:24:37.167,00:24:47.542
1_1739/shot_0247,aw5i2EB0zg0,640:352:0:4,00:25:25.667,00:25:36.417
1_1739/shot_0264,aw5i2EB0zg0,640:352:0:4,00:26:58.542,00:27:08.583
1_1739/shot_0275,aw5i2EB0zg0,640:352:0:4,00:28:20.458,00:28:33.208
1_1739/shot_0293,aw5i2EB0zg0,640:352:0:4,00:29:58.042,00:30:12.167
1_1739/shot_0388,aw5i2EB0zg0,640:352:0:4,00:39:31.042,00:39:45.917
1_1739/shot_0411,aw5i2EB0zg0,640:352:0:4,00:42:25.458,00:42:39.458
1_1739/shot_0419,aw5i2EB0zg0,640:352:0:4,00:43:18.583,00:43:28.583
1_1739/shot_0431,aw5i2EB0zg0,640:352:0:4,00:44:39.208,00:44:58.542
1_1739/shot_0432,aw5i2EB0zg0,640:352:0:4,00:44:58.542,00:45:12.500
1_1739/shot_0434,aw5i2EB0zg0,640:352:0:4,00:45:20.292,00:45:40.000
1_1740/shot_0042,l1hFX4qmeLI,640:352:0:4,00:02:38.408,00:02:49.920
1_1740/shot_0052,l1hFX4qmeLI,640:352:0:4,00:03:00.389,00:03:13.235
1_1741/shot_0364,kVZxJns6AXs,640:352:0:4,00:19:30.920,00:19:42.431
1_1741/shot_0619,kVZxJns6AXs,640:352:0:4,00:33:54.491,00:34:08.004
1_1741/shot_0790,kVZxJns6AXs,640:352:0:4,00:44:34.380,00:44:44.515
1_1741/shot_0812,kVZxJns6AXs,640:352:0:4,00:46:42.216,00:46:55.438
1_1742/shot_0031,lr1G8ra__qc,640:352:0:4,00:02:02.880,00:02:22.400
1_1742/shot_0032,lr1G8ra__qc,640:352:0:4,00:02:22.400,00:02:38.840
1_1742/shot_0057,lr1G8ra__qc,640:352:0:4,00:05:28.040,00:05:43.880
1_1742/shot_0087,lr1G8ra__qc,640:352:0:4,00:09:39.560,00:09:49.800
1_1742/shot_0123,lr1G8ra__qc,640:352:0:4,00:13:45.400,00:13:58.360
1_1742/shot_0125,lr1G8ra__qc,640:352:0:4,00:14:07.120,00:14:22.560
1_1742/shot_0129,lr1G8ra__qc,640:352:0:4,00:14:37.160,00:14:51.040
1_1742/shot_0143,lr1G8ra__qc,640:352:0:4,00:17:08.040,00:17:22.120
1_1742/shot_0171,lr1G8ra__qc,640:352:0:4,00:20:50.920,00:21:06.200
1_1742/shot_0182,lr1G8ra__qc,640:352:0:4,00:22:19.160,00:22:34.640
1_1742/shot_0249,lr1G8ra__qc,640:352:0:4,00:30:37.880,00:30:49.560
1_1742/shot_0286,lr1G8ra__qc,640:352:0:4,00:36:55.560,00:37:12.000
1_1742/shot_0297,lr1G8ra__qc,640:352:0:4,00:38:05.880,00:38:17.800
1_1742/shot_0308,lr1G8ra__qc,640:352:0:4,00:40:04.800,00:40:17.920
1_1742/shot_0414,lr1G8ra__qc,640:352:0:4,00:55:25.560,00:55:38.240
